countrycode,country,year,pop,rgdpna,delta,xr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,rgdpna_per_cap,emp_percent,co2_emission,employment_agro,employment_industry,employment_services,export,import,inflation,net_migration,population_15_64,population_above_65,population_under_14,unemployment,urban_population,hdi
CZE,Czech Republic,1997,10.338339,224391.421875,0.0365374013781547,31.6984166666667,0.4984689652919769,0.2557628452777862,0.2862528860569,0.2200519889593124,-0.2605366706848144,1.170134591426739e-16,21704.784673340662,49.57016345352896,12.1106767761396,5.78999996185303,41.560001373291,52.6500015258789,40.2495352669475,44.3903777934718,8.31150714911068,46002.0,68.8141392925885,13.5522060168466,17.6336546905649,4.27,74.382,0.782
CZE,Czech Republic,1998,10.323247,223591.3125,0.0370633117854595,32.2811666666667,0.5025381445884705,0.2558695077896118,0.2614682614803314,0.264096736907959,-0.2839725911617279,2.1781861196739182e-16,21659.010241641998,48.75644211257245,11.5519420172554,5.55000019073486,41.5099983215332,52.939998626709,42.0515119928184,42.3643157082551,9.80796368629828,46282.0,69.1114433278599,13.6882416937229,17.2003149784172,5.9,74.251,0.783
CZE,Czech Republic,1999,10.306411,226686.140625,0.0375490114092826,34.56925,0.5163167715072632,0.253376305103302,0.2491034865379333,0.2636596858501434,-0.2824562191963196,1.1164061004423172e-16,21994.673085034163,47.754743494764206,10.8859902799144,5.30999994277954,40.560001373291,54.1199989318848,42.7603315249161,43.2388970533732,3.04179627426102,46562.0,69.4257389890623,13.7752123411341,16.7990486698037,8.49,74.12,0.793
CZE,Czech Republic,2000,10.289373,235755.9375,0.0381352603435516,38.5984166666667,0.5070596933364868,0.2619278728961944,0.2501329183578491,0.2871941924095154,-0.3063146471977234,1.1768920614612562e-16,22912.565955185026,47.49436424906495,12.0106526893106,5.21999979019165,39.9500007629395,54.8400001525879,48.0909898172434,49.9553490796798,1.84213372780377,46842.0,69.774601426151,13.8026291786681,16.4227693951808,8.76,73.988,0.804
CZE,Czech Republic,2001,10.271008,242929.9375,0.0388826541602611,38.0353283333333,0.5083304047584534,0.2566364407539367,0.2536491155624389,0.3088675141334533,-0.3274834752082824,2.1460252051089582e-16,23652.00547989058,47.546101215753175,12.0118180158673,4.86999988555908,40.5299987792969,54.5999984741211,48.8565118571175,50.1559443005111,4.88928495770533,47122.0,70.1854384691356,13.9001644239786,15.9143971068857,7.99,73.877,0.814
CZE,Czech Republic,2002,10.252261,246743.578125,0.039607897400856,32.73851833333333,0.5072270631790161,0.2569248974323272,0.2687669992446899,0.3389017581939697,-0.371820718050003,-1.7703876658720514e-16,24067.23532740729,47.93652796166639,11.6241028169694,4.90000009536743,40.1300010681152,54.9799995422363,45.0041286043534,46.3305217203237,2.72434939525772,47402.0,70.5243067846205,13.9251624592858,15.5505307560937,7.02,73.809,0.821
CZE,Czech Republic,2003,10.239136,255586.109375,0.0401983521878719,28.209,0.5102733969688416,0.2604020237922668,0.2636842429637909,0.3781611323356628,-0.4125207960605621,-1.453876070378149e-16,24961.68713600444,47.56963780604114,12.0433612013657,4.51000022888184,39.8800010681152,55.6100006103516,46.728047793977,48.2454810636058,1.29272263147209,88099.4,70.8082693696031,13.9223465729921,15.2693840574048,7.54,73.74,0.83
CZE,Czech Republic,2004,10.239439,267890.6875,0.0407610312104225,25.69975,0.5086562037467957,0.2770174443721771,0.2458979934453964,0.4980342984199524,-0.5296058654785156,0.0,26162.633275123768,47.46502929901755,12.1054013292601,4.44999980926514,39.2999992370605,56.2599983215332,57.0578398918942,56.431120090335,4.04904531903559,128796.8,71.0475251622672,13.9508619564021,15.0016128813307,8.21,73.671,0.834
CZE,Czech Republic,2005,10.258167,285575.78125,0.0414054580032825,23.957416666666667,0.50091952085495,0.2788543701171875,0.2337501794099807,0.5686773657798767,-0.5822015404701233,0.0,27838.870360562465,48.31964484254712,11.7517835290136,3.98000001907349,39.4900016784668,56.5400009155273,61.813226864735,59.4847335388564,0.0949442696762048,169494.2,71.2248494297276,14.0434835970208,14.7316669732517,7.93,73.602,0.843
CZE,Czech Republic,2006,10.298614,304900.53125,0.0421513803303241,22.59558333333333,0.4875049591064453,0.2978841066360473,0.23003451526165,0.6259576082229614,-0.6413812637329102,0.0,29605.97719751416,48.83839580636195,11.7786032783779,3.75999999046326,39.9700012207031,56.2700004577637,64.875423442478,62.1529584259566,0.654105320869675,210191.6,71.1623622363165,14.2262347146907,14.6114030489928,7.15,73.533,0.852
CZE,Czech Republic,2007,10.357538,321884.5,0.0431006923317909,20.293666666666667,0.4765528440475464,0.3167275786399841,0.2252040654420852,0.6578309535980225,-0.676315426826477,1.530297897508494e-16,31077.3177950204,49.56794653333885,12.0042785450927,3.57999992370605,40.2200012207031,56.2000007629395,66.1007691863238,63.6782481196559,3.5403818069683,250889.0,71.0904367427858,14.4615061996393,14.4480570575749,5.32,73.463,0.858
CZE,Czech Republic,2008,10.425266,330531.65625,0.0441624596714973,17.071666666666665,0.4929187297821045,0.3222915828227997,0.2335116118192672,0.6856060028076172,-0.7343278527259827,0.0,31704.86549216107,50.22931178793025,11.3928284018176,3.17000007629395,40.5299987792969,56.2999992370605,62.9516480907081,60.7908510312007,2.00958123723267,212710.6,70.9567890162227,14.7444966871828,14.2987142965944,4.39,73.394,0.863
CZE,Czech Republic,2009,10.488155,315137.6875,0.0448847077786922,19.063,0.5041094422340393,0.2762870788574219,0.2474129498004913,0.5992034673690796,-0.6270129680633545,0.0,30047.00898299081,49.04201785779271,10.6444543513097,3.11999988555908,38.5699996948242,58.310001373291,58.3454298084121,54.4518147241498,2.58782068092624,174532.2,70.7031885016955,15.0703817783013,14.2264297200032,6.66,73.324,0.866
CZE,Czech Republic,2010,10.536518,322811.0,0.0452492907643318,19.09825,0.5117272138595581,0.2728493809700012,0.2535068690776825,0.6687931418418884,-0.7068766355514526,0.0,30637.3509730634,48.39351023939608,10.8769849566706,3.09999990463257,37.9900016784668,58.9199981689453,65.5430054071382,62.4859061276726,-1.42531399212487,136353.8,70.3182683311508,15.4402621435279,14.2414695253214,7.28,73.255,0.87
CZE,Czech Republic,2011,10.566517,328493.625,0.0456631295382976,17.6959166666667,0.5127469301223755,0.2835807204246521,0.2450547367334365,0.7305687665939331,-0.7719511389732361,0.0,31088.16509735422,48.16178418348007,10.5734631798057,2.99000000953674,38.4500007629395,58.560001373291,70.8218671927368,67.040951691926,-0.02057195800937,98175.4,69.714769777023,15.9068025916203,14.3784276313567,6.71,73.185,0.874
CZE,Czech Republic,2012,10.581293,325914.9375,0.0460667163133621,19.5775,0.5100038051605225,0.2890956699848175,0.2372221946716308,0.7341103553771973,-0.7704320549964905,0.0,30801.050259169653,48.29640823918132,10.196193719118,3.04999995231628,38.1199989318848,58.8300018310547,75.6461865650325,70.8826700109956,1.45092107055808,59997.0,69.0540655097633,16.4195245325878,14.5264099576488,6.98,73.197,0.874
CZE,Czech Republic,2013,10.586533,325765.3125,0.0463548675179481,19.5705833333333,0.5110371112823486,0.2756895124912262,0.2470202594995498,0.7323614954948425,-0.7661083936691284,0.0,30771.67118829177,48.43586987346985,9.76957796031908,3.02999997138977,37.5099983215332,59.4599990844727,76.0583816157677,70.3640354339119,1.36470473782452,70009.0,68.3452457948225,16.958365878612,14.6963883265655,6.95,73.29,0.882
CZE,Czech Republic,2014,10.591108,333134.5,0.0466555245220661,20.7575,0.4962369501590729,0.2828023731708526,0.2458596974611282,0.7264580726623535,-0.7513571381568909,1.390140943913101e-16,31454.168912261117,48.65192715106977,9.47712222694416,2.75,38.0400009155273,59.2099990844727,81.9542745743788,75.6207076036768,2.57853631569476,80021.0,67.6155601472481,17.4908989692108,14.8935408835412,6.11,73.384,0.888
CZE,Czech Republic,2015,10.601397,351085.03125,0.0471917726099491,24.59875,0.4790347516536712,0.2995346188545227,0.2453777641057968,0.6609248518943787,-0.6848719716072083,1.5478040832947703e-16,33116.86481036414,49.24960911809197,9.57514081800604,2.9300000667572,38.0299987792969,59.0499992370605,80.5587781149995,74.6168853659096,0.992276160290274,90033.0,66.8908352361486,17.9949774543864,15.114187309465,5.05,73.477,0.891
CZE,Czech Republic,2016,10.618857,359993.0625,0.0478387214243412,24.4399166666667,0.4784938991069793,0.2785264849662781,0.2494088560342788,0.6564688682556152,-0.6628981232643127,0.0,33901.30053545311,49.93666365172408,9.73469317450937,2.90000009536743,38.0699996948242,59.0299987792969,79.1070766309635,71.4791907144509,1.14145060120347,100045.0,66.2722456851995,18.5215508599466,15.2062034548539,3.95,73.57,0.893
CZE,Czech Republic,2017,10.641034,378600.09375,0.0484212189912796,23.3763333333333,0.4741701483726501,0.2876404523849487,0.2456100434064865,0.6691208481788635,-0.6765415072441101,-1.3311973769515524e-16,35579.25796966723,50.57797951442563,9.76172591693868,2.79999995231628,38.060001373291,59.1399993896484,79.0271394981121,71.5055129948816,1.30694431650136,110057.0,65.6179183338762,18.9967065230691,15.3853751430547,2.89,73.675,0.896
CZE,Czech Republic,2018,10.665677,390644.5625,0.0491393096745014,21.7299166666667,0.4744815528392792,0.2967612743377685,0.2484668493270874,0.6856805682182312,-0.705390214920044,0.0,36626.32597068147,51.08830032431689,9.64070499819002,2.79999995231628,37.5,59.7000007629395,76.9591647541946,71.0193329901205,2.56809454643346,613737.4,64.9925175870224,19.4208768932343,15.5866055197434,2.24,73.792,0.898
CZE,Czech Republic,2019,10.689209,399767.3125,0.04987583309412,22.93225,0.4760901033878326,0.2908923029899597,0.2488271296024322,0.6657241582870483,-0.6815337538719177,0.0,37399.14829057978,51.280056717917375,9.64070499819002,2.66000008583069,37.25,60.0900001525879,73.8944533212857,67.904726969778,3.889772041651,1117417.8,64.4763050287444,19.8007448446372,15.7229501266184,2.01,73.921,0.9
DEU,Germany,1990,79.053984,2817478.5,0.0338581725955009,0.8261113355114367,0.5986987948417664,0.2917224168777466,0.1347682178020477,0.3135764598846435,-0.3379293978214264,-0.0008365152752958,35639.93055682052,50.026232064645214,12.0266092332951,3.48000001907349,37.7200012207031,58.7900009155273,22.8358365592459,23.0277510180834,3.39664344990661,1621098.2000000002,69.1447947771993,14.9067616883167,15.948443534484,5.32,73.118,0.808
DEU,Germany,1991,79.49083499999999,2961403.0,0.0343451835215091,0.8485101806735078,0.5911997556686401,0.2984452843666076,0.1320993155241012,0.3012681305408478,-0.3230124413967132,1.245801368093946e-16,37254.64702943428,48.61252474081408,11.6526009432162,3.48000001907349,37.7200012207031,58.7900009155273,23.6649009963425,24.1524782444192,3.0850797602741,2124778.6,68.8822076155069,15.0528221272301,16.064970257263,5.32,73.269,0.816
DEU,Germany,1992,79.96315899999999,3018352.75,0.0347619578242301,0.7984589662700746,0.6001249551773071,0.2977550327777862,0.1387465149164199,0.3376266658306122,-0.3742531836032867,0.0,37746.79224466358,47.61007792144581,11.0729234271655,3.40000009536743,37.3699989318848,59.2299995422363,22.1946934890662,22.6961446717507,5.30619664154659,2628459.0,68.6662404120378,15.1886758250759,16.1450837628864,6.32,73.36,0.821
DEU,Germany,1993,80.428556,2988868.0,0.0348367430269718,0.8453295190958995,0.6027700901031494,0.2858337759971618,0.1390061378479004,0.2985247075557709,-0.3261346518993377,0.0,37161.776222862936,46.68531957686547,10.9296420787117,3.34999990463257,36.7400016784668,59.9199981689453,20.3134405930698,20.2632946672835,3.88366391994282,2245956.0,68.4964404931005,15.3089905033232,16.1945690035763,7.68,73.497,0.831
DEU,Germany,1994,80.832937,3060358.5,0.0346509478986263,0.8297214822692497,0.59525465965271,0.282326340675354,0.1403861492872238,0.3102393448352813,-0.3282065093517303,0.0,37860.29078715771,46.54333066730689,10.7542702118663,3.25999999046326,36.4199981689453,60.3199996948242,21.1107102839496,20.9471728020551,2.05160802865106,1863453.0,68.363646121135,15.4046821285239,16.2316717503411,8.73,73.71,0.837
DEU,Germany,1995,81.13865899999999,3107615.0,0.0344438441097736,0.7327490119284397,0.6008009910583496,0.274207055568695,0.1397119164466858,0.3414985239505768,-0.3562184870243072,-1.8009659523146254e-16,38300.05373887188,46.60642743764461,10.6894078557286,3.17000007629395,36.0,60.8300018310547,21.9942362808177,21.5873979341395,1.98132464852524,1480950.0,68.2659384350929,15.475169487334,16.258892077573,8.16,73.922,0.842
DEU,Germany,1996,81.323664,3132656.75,0.0342701859772205,0.769378814450472,0.6134963631629944,0.2560752332210541,0.1380010545253753,0.3469535112380981,-0.3545261323451996,0.0,38520.8510772461,46.49003486827139,11.0205928398973,2.94000005722046,35.2700004577637,61.7999992370605,22.8600276884323,22.1455932715028,0.602279503049189,1098447.0,68.1897780700092,15.6813150966735,16.1289068333173,8.83,74.133,0.846
DEU,Germany,1997,81.39925099999999,3188799.0,0.0341425463557243,0.8866086691242764,0.6089569330215454,0.2483903467655182,0.1398596465587616,0.346084713935852,-0.343291699886322,2.1051900114196242e-16,39174.7953553037,46.40132663680872,10.6162300373826,2.94000005722046,34.6699981689453,62.3800010681152,25.3602733090279,24.282385335135,0.272816321974162,715944.0,68.1196120588382,15.8344196557779,16.0459682853839,9.86,74.342,0.851
DEU,Germany,1998,81.402673,3253019.5,0.0341182462871074,0.899703757484035,0.5996675491333008,0.2459859997034073,0.1400831788778305,0.371779054403305,-0.3575157523155212,0.0,39962.072252836224,46.94923204805313,10.5200427631926,2.77999997138977,34.3899993896484,62.8300018310547,26.4069062062529,25.1780661431082,0.688465401249033,737644.2,68.0484472543058,15.9808376317077,15.9707151139865,9.79,74.551,0.86
DEU,Germany,1999,81.389927,3314412.25,0.0342165194451808,0.9386272758333332,0.6092851161956787,0.2399784624576568,0.1436780244112014,0.3614118099212646,-0.3543533980846405,0.0,40722.63450979628,47.68066052112292,10.150396266184,2.86999988555908,33.8300018310547,63.2999992370605,26.9592324276031,26.4066172043428,0.343135141558832,759344.4,67.9602636822613,16.1868802265912,15.8528560911475,8.86,74.758,0.868
DEU,Germany,2000,81.400882,3410944.5,0.0344134606420993,1.0854008333333334,0.5960084795951843,0.2424876987934112,0.1443550735712051,0.3843414783477783,-0.3671927452087402,1.1982162482572815e-16,41903.04105058715,48.65194836806205,10.0968832733247,2.64000010490417,33.5299987792969,63.8300018310547,30.8477115722895,30.678349430323,-0.489389005327581,781044.6,67.8392121107484,16.4882328916289,15.6725549976228,7.92,74.965,0.876
DEU,Germany,2001,81.453885,3468298.75,0.0345995090901851,1.11751,0.5933588147163391,0.2263188809156417,0.1475253850221634,0.4003275632858276,-0.3675306141376495,0.0,42579.90579577634,48.43407887028175,10.2914483528674,2.61999988555908,32.7799987792969,64.5999984741211,31.8447071170151,30.2181317720272,1.30499491007868,802744.8,67.6059576532169,16.8996432766835,15.4943990700996,7.77,75.17,0.884
DEU,Germany,2002,81.535122,3461432.5,0.0346402451395988,1.0625516666666666,0.5810011625289917,0.2049168199300766,0.1525038033723831,0.4310694336891174,-0.3694911897182464,1.1254825878677388e-16,42453.26940211115,48.118589956105815,10.1005600841669,2.49000000953674,32.3699989318848,65.1500015258789,32.5925791130602,28.3423107018725,1.37812582409744,824445.0,67.3725354823164,17.3957855855051,15.2316789321785,8.48,75.374,0.89
DEU,Germany,2003,81.61438,3437198.5,0.0345809459686279,0.8860341666666667,0.5759871006011963,0.2066134661436081,0.1524304002523422,0.4725938439369201,-0.4076247811317444,0.0,42115.10888154759,47.57182606449599,10.1358011982818,2.4300000667572,31.3799991607666,66.1999969482422,32.8117129460067,29.0376067680426,1.32125352370875,668173.4,67.1390568671845,17.9320261944035,14.9289169384121,9.78,75.577,0.896
DEU,Germany,2004,81.646474,3477588.25,0.0345427021384239,0.805365,0.5623158812522888,0.2060863971710205,0.1461859792470932,0.5311533808708191,-0.445741593837738,0.0,42593.24474930785,47.73374003807447,9.9474939848219,2.35999989509583,31.25,66.3899993896484,35.713363859767,30.5128352456553,1.11559586662639,511901.8,66.9146765603129,18.4366908484009,14.6486325912862,10.73,75.779,0.907
DEU,Germany,2005,81.602741,3503034.0,0.0346110798418521,0.8041200000000001,0.555189847946167,0.205525204539299,0.1427285820245742,0.552069365978241,-0.4555130004882812,0.0,42927.8962577985,47.698971175140855,9.72687792088563,2.36999988555908,29.8400001525879,67.7900009155273,38.0595723481521,32.8591405884692,0.405207331851614,355630.19999999995,66.7150433096359,18.8683245333634,14.4166321570007,11.17,75.98,0.908
DEU,Germany,2006,81.47222599999999,3636725.25,0.0348351895809173,0.7971408333333333,0.5410300493240356,0.2155133038759231,0.1444562375545501,0.5949357151985168,-0.4959352910518646,0.0,44637.60754493194,48.09779488132375,9.88340709166992,2.26999998092651,29.6499996185303,68.0800018310547,41.4329079108458,36.0168212387006,0.397281154893903,199358.59999999998,66.5049534794839,19.3231838295421,14.171862690974,10.25,76.179,0.918
DEU,Germany,2007,81.27783,3744970.75,0.0351813435554504,0.7306375000000002,0.5183109641075134,0.219730332493782,0.1457436084747314,0.6243981719017029,-0.5081830024719238,-1.3611634173919395e-16,46076.16554231333,48.985634525915046,9.52515567357219,2.25999999046326,29.8999996185303,67.8499984741211,43.3227580964574,36.5516592986738,1.77027320694081,43087.0,66.3116670314648,19.7049478314074,13.9833851371278,8.66,76.378,0.921
DEU,Germany,2008,81.065752,3780918.0,0.0355453938245773,0.6826747112398731,0.5275287628173828,0.2258975654840469,0.157022625207901,0.6328685879707336,-0.5433175563812256,1.2483661573884524e-16,46640.13972262911,49.768643939762256,9.61574798772921,1.78999996185303,29.3400001525879,68.870002746582,43.7991902579629,37.7256144732553,0.909330422301522,422184.8,66.1371117608333,20.0235137521453,13.8393744870213,7.53,76.575,0.924
DEU,Germany,2009,80.89996099999999,3565638.5,0.0356445685029029,0.719843359785615,0.5520800948143005,0.1970944702625274,0.17244353890419,0.5581575036048889,-0.479775607585907,0.0,44074.66278012174,49.97432180238571,8.9699549000494,1.67999994754791,28.7999992370605,69.5199966430664,38.1199069398503,33.1088059597748,1.84189163776318,801282.6,65.992669637999,20.3006080559174,13.7067223060837,7.74,76.771,0.924
DEU,Germany,2010,80.827002,3714678.5,0.0356025844812393,0.755044951989835,0.5456975698471069,0.214208573102951,0.1703046113252639,0.5903266668319702,-0.5205374360084534,1.371062188520688e-16,45958.385293073225,50.27018287015914,9.4515653742443,1.64999997615814,28.3099994659424,70.0400009155273,42.565473405085,37.3031508345032,0.645275771121817,1180380.4,65.8788668173044,20.5527504286253,13.5683827540702,6.97,76.966,0.927
DEU,Germany,2011,80.855632,3860486.5,0.0357152707874774,0.719355253609154,0.5479781627655029,0.2274754345417022,0.1660414934158325,0.6229977011680603,-0.5644928216934204,0.0,47745.42483323858,50.98541417303111,9.29779081983736,1.64999997615814,28.2399997711182,70.120002746582,45.0571362806101,40.148984986412,1.06948374534943,1559478.2,65.7852529060684,20.7054506728733,13.5092964210582,5.82,77.16,0.933
DEU,Germany,2012,80.972628,3876642.75,0.0358152166008949,0.778293601412852,0.560274064540863,0.2200278490781784,0.1628911942243576,0.6220689415931702,-0.5652620792388916,0.0,47875.96556703087,51.47165039283013,9.44994992466537,1.55999994277954,28.1900005340576,70.25,46.3071201430804,40.2069347359679,1.49648883779834,1938576.0,65.7482093825583,20.8249891555947,13.4268014618471,5.38,77.17,0.934
DEU,Germany,2013,81.17436699999999,3893606.5,0.0358285903930664,0.75315918184727,0.5506227016448975,0.2211150228977203,0.1638993918895721,0.6264375448226929,-0.5620746612548828,0.0,47965.96073240708,51.7357295443511,9.64255894664068,1.45000004768372,27.7800006866455,70.7799987792969,45.4186778593914,39.6601988368577,1.95939168302444,2094683.2,65.7323487351617,20.9365796471194,13.3310716177189,5.23,77.18,0.935
DEU,Germany,2014,81.450378,3979637.5,0.035866305232048,0.753730736717402,0.535750150680542,0.2260455936193466,0.1634440273046493,0.6237692832946777,-0.5490090847015381,1.1989465494764923e-16,48859.656612029474,51.97184067230768,9.10678232951564,1.42999994754791,28.0499992370605,70.5199966430664,45.6192633128717,39.0008300796262,1.87793985374911,2250790.4,65.68373814054,21.0641625260475,13.2520993334125,4.98,77.19,0.937
DEU,Germany,2015,81.78741099999999,4039011.0,0.0360093377530574,0.901658961641278,0.5332077741622925,0.2192408293485641,0.1680679023265838,0.5945488810539246,-0.5150653719902039,1.3874510849099767e-16,49384.262817660296,52.00749010308749,9.08729093927033,1.38999998569489,27.6900005340576,70.9199981689453,46.920738356608,39.3254862566007,1.85367882408802,2406897.6,65.5644705515865,21.2185907192979,13.2169387291157,4.62,77.2,0.938
DEU,Germany,2016,82.19376799999999,4129080.75,0.0362116806209087,0.904035127950359,0.527347981929779,0.2169322818517685,0.1714875549077987,0.5858613848686218,-0.5016292333602905,1.3429316949467807e-16,50235.93455406498,52.22702594029754,9.0730063894536,1.30999994277954,27.3799991607666,71.3099975585938,46.0732628543356,38.6963831131131,1.32775222269545,2563004.8,65.3959908493306,21.288710112426,13.3152990382434,4.12,77.224,0.941
DEU,Germany,2017,82.65840899999999,4236518.5,0.0364432819187641,0.88520550826938,0.5256837606430054,0.228669211268425,0.175896555185318,0.5935482382774353,-0.5237976908683777,0.0,51253.32741403238,52.739001735540405,8.85829369906254,1.27999997138977,27.3999996185303,71.3199996948242,47.1630406836519,40.0741622693716,1.50373898915133,2719112.0,65.177823589612,21.3714880478767,13.4506883625113,3.75,77.261,0.943
DEU,Germany,2018,83.12441799999999,4290237.5,0.0367258377373218,0.846772667108096,0.5309618711471558,0.2320173680782318,0.1784463971853256,0.6098467707633972,-0.551272451877594,0.0,51612.24106254795,53.30086073316929,8.55838981170216,1.25,27.3400001525879,71.4100036621094,47.3010457679357,41.1333606503833,1.97471716141666,2188382.8,64.9170079001335,21.4619619953309,13.6210301045356,3.38,77.312,0.946
DEU,Germany,2019,83.517045,4314067.5,0.0370055325329303,0.893276257067393,0.5367693305015564,0.227068081498146,0.1834245175123214,0.6037150621414185,-0.5509770512580872,0.0,51654.93463040988,53.63599314751034,8.55838981170216,1.21000003814697,27.1800003051758,71.6100006103516,46.6242388472224,40.9754271812515,2.05505655287355,1657653.6,64.6375192034153,21.5629923209089,13.7994884756758,3.14,77.376,0.947
DNK,Denmark,1990,5.141115,186221.34375,0.034187726676464,6.188558333333334,0.5211367011070251,0.2566182613372803,0.1870431900024414,0.4599813222885132,-0.456707626581192,0.0319282300770282,36221.97592351076,51.237371682147085,10.1304450412658,5.46000003814697,26.8999996185303,67.6399993896484,36.4231554732849,30.8670401590342,2.60244721924072,1126924.4000000001,67.3697242718749,15.6012849352718,17.0289907928533,9.1,84.843,0.806
DNK,Denmark,1991,5.154908,188816.625,0.0345747917890548,6.396458333333333,0.5215009450912476,0.2458177357912063,0.1836633533239364,0.4411433339118957,-0.4288579523563385,0.0367326140403747,36628.514999685736,50.60888417833976,12.1704255361254,5.46000003814697,26.8999996185303,67.6399993896484,37.6824771133025,31.4640499499814,2.65945274364057,596195.2000000002,67.3761781975547,15.5875914759293,17.036230326516,9.1,84.871,0.811
DNK,Denmark,1992,5.17165,192511.796875,0.0349093340337276,6.036133333333333,0.5190002918243408,0.245413139462471,0.1770271509885788,0.5121908187866211,-0.4837055206298828,0.0300740990787744,37224.44420542767,50.034372305868445,11.0241580084194,5.26999998092651,26.6800003051758,68.0500030517578,36.954383329291,30.0475864194251,1.65591108674465,65466.0,67.4103622634942,15.5393153055601,17.0503224309456,9.03,84.898,0.815
DNK,Denmark,1993,5.190742,192532.328125,0.0351189747452735,6.483939166666667,0.5200787782669067,0.2312591671943664,0.1809082776308059,0.488261729478836,-0.4494440853595733,0.0289361719042062,37091.48482529087,49.05482628746277,11.4269128563466,5.1399998664856,26.1000003814697,68.75,36.5662129713497,29.0387156246129,0.579917803734673,67286.4,67.441148105608,15.4607568628917,17.0980950315003,10.72,84.925,0.822
DNK,Denmark,1994,5.211334,202799.0,0.0353452488780021,6.360551666666667,0.5255425572395325,0.2420654743909835,0.1718876510858535,0.5064880847930908,-0.4657327234745025,0.0197489541023969,38914.98798580172,49.86021303899087,12.1374981272257,5.05000019073486,26.5100002288818,68.4400024414063,36.8518613185549,30.9285944300639,1.56550235871995,69106.8,67.4376081057173,15.3573537984708,17.2050380958119,8.04,84.952,0.831
DNK,Denmark,1995,5.232704,208939.015625,0.0356933288276195,5.602366666666666,0.5282191038131714,0.2646707594394684,0.1665727198123932,0.5375156998634338,-0.5135458707809448,0.0165676418691873,39929.45437483183,49.91069318520326,11.4495947451099,4.3899998664856,27.0799999237061,68.5299987792969,36.6119570369652,31.9026457360928,1.28239062894038,70927.2,67.3940662418512,15.2363481672191,17.3695855909297,6.99,84.979,0.837
DNK,Denmark,1996,5.25486,214998.375,0.0360349901020526,5.798671666666666,0.5347309708595276,0.2514716982841491,0.1636306792497635,0.5296450257301331,-0.5054246783256531,0.0259462781250476,40914.19657231592,50.12208373362312,13.9272219999187,3.88000011444092,26.3999996185303,69.7300033569336,37.0673836258126,31.4038823862481,2.01418362468391,72747.6,67.2359872575102,15.1756278949392,17.5883848475507,6.84,85.006,0.844
DNK,Denmark,1997,5.277711,222009.234375,0.0364069156348705,6.604459166666667,0.5368667244911194,0.2651006281375885,0.1695371866226196,0.5181121230125427,-0.5083644986152649,0.0187477823346853,42065.43980430152,50.60391155625084,12.0567849595203,3.74000000953674,26.2399997711182,70.0299987792969,37.7628610500949,33.4056013518683,2.01391957101436,74568.0,67.0847456406764,15.1023047681087,17.8129495912148,5.4,85.033,0.85
DNK,Denmark,1998,5.300379,226933.734375,0.0369469299912452,6.700826666666667,0.5401905179023743,0.2578884959220886,0.1768264770507812,0.5105602741241455,-0.5048537850379944,0.0193880293518304,42814.6240815987,51.13123136588744,11.2627325530865,3.71000003814697,26.4500007629395,69.8399963378906,37.1865605187066,34.1125582027396,1.23214285936466,68915.6,66.9359115640599,15.0205485305862,18.0435399053539,5.04,85.06,0.856
DNK,Denmark,1999,5.321774,233623.765625,0.0375030897557735,6.97624,0.5148859024047852,0.2338497787714004,0.1799454987049102,0.5052052140235901,-0.4674103260040283,0.0335238762199878,43899.602956645664,51.38793108440473,10.7031475634461,3.3199999332428,26.9300003051758,69.75,39.3484366798101,33.3487612672171,1.68475372464907,63263.2,66.7969177195424,14.9352264865062,18.2678557939514,5.14,85.086,0.868
DNK,Denmark,2000,5.341194,242377.4375,0.0379707477986812,8.083144166666667,0.4880352020263672,0.2443026006221771,0.1791857033967971,0.5153365731239319,-0.4661341905593872,0.0392741039395332,45378.88672457881,51.5981290502295,9.87149637726758,3.67000007629395,25.3400001525879,70.9899978637695,44.8472655641397,38.1366854891628,3.01797428833477,57610.8,66.6767767656445,14.8537574182851,18.4694658160703,4.48,85.1,0.87
DNK,Denmark,2001,5.358061999999999,244372.5625,0.0383730418980121,8.3228175,0.4747804701328277,0.2428813278675079,0.1903474330902099,0.544330358505249,-0.4852176010608673,0.0328780896961689,45608.3864837697,51.92339698359152,10.0489234216052,3.54999995231628,25.3899993896484,71.0599975585938,45.5544939498925,38.4140819246082,2.51841422592467,51958.4,66.5599054284926,14.8822092764138,18.5578852950936,4.16,85.15,0.883
DNK,Denmark,2002,5.372801,245512.171875,0.0386812798678875,7.894714166666667,0.4778926074504852,0.2362985461950302,0.1990287601947784,0.5815738439559937,-0.5275495648384094,0.0327558293938636,45695.37786249667,51.78995234230342,10.0410514941505,3.21000003814697,23.4899997711182,73.3000030517578,45.7044791859005,38.852495620333,2.34764746386243,46306.0,66.4428665792759,14.9049257547413,18.6522076659828,4.27,85.25,0.89
DNK,Denmark,2003,5.386968,246469.84375,0.0388719029724597,6.587673333333333,0.4721532762050628,0.2376310974359512,0.187328040599823,0.6206604242324829,-0.5472688674926758,0.0294959731400012,45752.98085119496,51.17529632351682,11.0081041462375,3.29999995231628,23.1499996185303,73.5599975585938,43.8384088674947,37.0432985323193,1.48182980917917,54642.6,66.3312646371762,14.9428769578731,18.7258584049506,5.4,85.36,0.901
