,countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
1133,BGR,Bulgaria,Bulgarian Lev,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,BGR,Bulgaria,Bulgarian Lev,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,BGR,Bulgaria,Bulgarian Lev,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,BGR,Bulgaria,Bulgarian Lev,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,BGR,Bulgaria,Bulgarian Lev,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,BGR,Bulgaria,Bulgarian Lev,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,BGR,Bulgaria,Bulgarian Lev,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,BGR,Bulgaria,Bulgarian Lev,1970,38298.234375,38673.5390625,8.507551,4.339263916015625,,2.4006166458129883,32065.3203125,35742.21875,35463.7109375,35702.9765625,26409.4609375,,,,38062.4921875,35986.10546875,67413.59375,41797.9296875,,,,0.40934398770332336,0.27419260144233704,0.03718554228544235,0.003721309080288055,0.05955750495195389,0.07978999614715576,0.07925528287887573,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.49185359477996826,0.10298582166433334,0.4062597453594208,0.021255947649478912,-0.02120106853544712,-0.001154038473032415,0.09919600188732147,0.25623247027397156,0.01156766526401043,0.1458970457315445,0.17131859064102173,0.1910892128944397,
1141,BGR,Bulgaria,Bulgarian Lev,1971,40933.484375,41316.79296875,8.559031,4.357334136962891,,2.4185917377471924,34309.30859375,38284.6328125,37987.57421875,38233.921875,28976.36328125,,,,40687.49609375,38467.95703125,72060.4296875,46234.79296875,,,,0.40934398770332336,0.2558324337005615,0.04010314494371414,0.0032755116629313717,0.0625172033905983,0.08366233855485916,0.08312328904867172,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.4872506558895111,0.10397375375032425,0.41010192036628723,0.022794852033257484,-0.021688733249902725,-0.0024324923288077116,0.10502446442842484,0.2661569118499756,0.012013441883027554,0.15444567799568176,0.1829698532819748,0.20432306826114655,
1142,BGR,Bulgaria,Bulgarian Lev,1972,44059.48828125,44550.35546875,8.608664,4.378896713256836,,2.436701536178589,37016.4140625,41324.76953125,40985.75390625,41334.5625,31567.619140625,,,,43804.6796875,41422.078125,77615.9375,50673.421875,,,,0.40934398770332336,0.24485047161579132,0.04228419065475464,0.003148879634399011,0.06509222090244293,0.08709181845188141,0.08635687083005905,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.48129895329475403,0.10423129051923752,0.4142327904701233,0.01979474537074566,-0.020650941878557205,0.0010931442957371473,0.11047838628292084,0.2761073708534241,0.012357830069959164,0.1622438132762909,0.19467777013778687,0.21606512367725372,
1143,BGR,Bulgaria,Bulgarian Lev,1973,47697.015625,48282.9609375,8.655709,4.395937919616699,,2.454946994781494,39873.48828125,44554.578125,44224.296875,44659.6796875,34168.5,,,,47381.23828125,44788.828125,83886.2421875,55209.109375,,,,0.40934398770332336,0.23880596458911896,0.04396239295601845,0.0029833931906811982,0.06892020255327225,0.09208837896585464,0.09119061380624771,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.47754818201065063,0.10481689870357513,0.4152815341949463,0.023811494931578636,-0.024586597457528114,0.0031285248696804047,0.11752300709486008,0.2894347608089447,0.013029977679252625,0.1621026247739792,0.19629548490047455,0.23048259317874908,
1144,BGR,Bulgaria,Bulgarian Lev,1974,51243.41015625,52343.83984375,8.699176,4.4041056632995605,,2.4733290672302246,42933.6328125,48150.17578125,47781.296875,48551.4765625,36911.03515625,0.0013500306522473693,1.0721248388290405,1.0630950927734375,50957.80078125,48178.20703125,90240.9375,59880.5546875,0.12312394380569458,1.1226532459259033,1.9729398488998413,0.40934398770332336,0.23211511969566345,0.04526854678988457,0.0027418792671171244,0.07504735141992569,0.09991561621427536,0.09833063930273056,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.47235792875289917,0.10744353383779526,0.4119330644607544,0.0330989733338356,-0.04383375868201256,0.019000252708792686,0.1281719207763672,0.30458858609199524,0.01413013692945242,0.1577840894460678,0.17908406257629395,0.25447162985801697,3.7648961544036865
1145,BGR,Bulgaria,Bulgarian Lev,1975,55739.34375,57697.8828125,8.738392,4.419376373291016,,2.4918487071990967,46788.5703125,52660.015625,52157.93359375,53686.69140625,39780.01171875,0.0014322298811748624,1.1554608345031738,1.1437954902648926,55453.1171875,52463.45703125,98387.3984375,64830.8671875,0.13447049260139465,1.162710189819336,2.0472002029418945,0.40934398770332336,0.23043982684612274,0.046320509165525436,0.0025174100565218682,0.0819353386759758,0.10883232206106186,0.10573326796293259,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.461688756942749,0.10936500132083893,0.4098227918148041,0.034692637622356415,-0.059781137853860855,0.044211920350790024,0.14108575880527496,0.32316985726356506,0.015299017541110516,0.17736855149269104,0.1981538087129593,0.2809818983078003,3.710596799850464
1146,BGR,Bulgaria,Bulgarian Lev,1976,59598.70703125,61147.3984375,8.772556999999999,4.416292190551758,,2.510507106781006,49787.28125,55889.09765625,55607.80078125,56779.57421875,42567.80078125,0.0014960234984755516,1.15848708152771,1.1379656791687012,59062.48828125,55773.78515625,104317.234375,69803.609375,0.1457831710577011,1.1784807443618774,2.065580368041992,0.40934398770332336,0.22464020550251007,0.04713650047779083,0.0023751017693956905,0.08636388182640076,0.11470825970172882,0.11234099417924881,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.4638209939002991,0.1074649766087532,0.4130309820175171,0.03506815806031227,-0.049680083990097046,0.03029496781527996,0.1488540768623352,0.34598201513290405,0.016189321875572205,0.18702755868434906,0.21196357905864716,0.30007314682006836,3.55247163772583
1147,BGR,Bulgaria,Bulgarian Lev,1977,62927.5859375,64316.890625,8.801904,4.406923294067383,,2.5293049812316895,52861.5546875,59310.01171875,58811.5390625,59793.8984375,45434.34765625,0.0015497184358537197,1.1687735319137573,1.1465336084365845,62770.30078125,59377.80859375,111242.984375,75029.453125,0.1577787846326828,1.1926820278167725,2.0975794792175293,0.40934398770332336,0.2182399183511734,0.04775818809866905,0.002151292116368901,0.09197796881198883,0.1224304661154747,0.12041904032230377,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.47160378098487854,0.10784473270177841,0.4124589264392853,0.034972503781318665,-0.045966364443302155,0.019086405634880066,0.1574159562587738,0.37206634879112244,0.017156435176730156,0.20331557095050812,0.22689345479011536,0.3239266276359558,3.48364520072937
1148,BGR,Bulgaria,Bulgarian Lev,1978,66543.453125,68103.5078125,8.828026,4.414085388183594,,2.548243999481201,55999.078125,62892.28515625,61941.859375,63106.8359375,48268.51953125,0.0015783491544425488,1.1911897659301758,1.175133466720581,66281.234375,62833.828125,118265.125,80363.0625,0.17042359709739685,1.1971501111984253,2.1197762489318848,0.40934398770332336,0.2103061079978943,0.048240240663290024,0.0023022676148157038,0.098340705037117,0.13137878477573395,0.1289534866809845,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.4720521569252014,0.10923072695732117,0.4153172969818115,0.032996393740177155,-0.045460253953933716,0.015863681212067604,0.16857756674289703,0.39977389574050903,0.018509050831198692,0.21834419667720795,0.24700461328029633,0.35435330867767334,3.4286649227142334
1149,BGR,Bulgaria,Bulgarian Lev,1979,72162.2421875,73499.7421875,8.853201,4.418397903442383,,2.564923048019409,59338.5625,66303.5390625,66881.65625,67796.4921875,51055.4296875,0.0016062106005847454,1.2496119737625122,1.2167595624923706,70678.109375,66367.640625,123131.0546875,85368.109375,0.18200691044330597,1.2236183881759644,2.1154556274414062,0.40934398770332336,0.2087833136320114,0.04848688468337059,0.0023389922694671194,0.10615851730108261,0.1405114233493805,0.13861536979675293,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.4643562138080597,0.10273362696170807,0.4108891189098358,0.04967722296714783,-0.05281022936105728,0.025154082104563713,0.18212682008743286,0.43318307399749756,0.02030482143163681,0.2255360335111618,0.2554917633533478,0.38907524943351746,3.4854283332824707
1150,BGR,Bulgaria,Bulgarian Lev,1980,73478.4765625,74698.5546875,8.878791,4.412301063537598,,2.5778377056121826,62025.41796875,69879.15625,68594.546875,69228.6640625,54398.71875,0.00163090112619102,1.2430145740509033,1.2631804943084717,74714.046875,71042.6640625,133755.96875,91450.5625,0.19665610790252686,1.2383408546447754,2.2000186443328857,0.40934398770332336,0.20202042162418365,0.04876433312892914,0.002381080494998104,0.11853405833244324,0.1579081267118454,0.15646173059940338,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.4942728281021118,0.11344628781080246,0.40167710185050964,0.0351070798933506,-0.042838823050260544,-0.0016644728602841496,0.1969795823097229,0.46886759996414185,0.022005053237080574,0.23762133717536926,0.2570541501045227,0.4307226538658142,3.6547653675079346
1151,BGR,Bulgaria,Bulgarian Lev,1981,78471.796875,80231.5390625,8.905094,4.417500019073486,,2.594135046005249,67634.7265625,76359.609375,73709.890625,74765.2578125,58063.859375,0.0016993883764371276,1.2912404537200928,1.3227819204330444,78375.15625,74755.8828125,143487.25,97293.0859375,0.2105407565832138,1.2471972703933716,2.2659239768981934,0.40934398770332336,0.19641798734664917,0.04911661148071289,0.0022366166258826494,0.12524379789829254,0.1687363088130951,0.1663544774055481,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.4785536527633667,0.1166970357298851,0.4260741174221039,0.025660762563347816,-0.04091854393482208,-0.00606699800118804,0.21514707803726196,0.505887508392334,0.024267131462693214,0.26267245411872864,0.28620779514312744,0.47298911213874817,3.4940366744995117
1152,BGR,Bulgaria,Bulgarian Lev,1982,82183.4140625,83483.5234375,8.930707,4.452400207519531,,2.610535144805908,71003.4375,79572.1875,77379.84375,78017.3359375,61650.953125,0.0017856043996289372,1.3198648691177368,1.3421297073364258,80204.875,78626.109375,147146.6875,102866.2421875,0.22333581745624542,1.23093581199646,2.241095781326294,0.40934398770332336,0.18714532256126404,0.049272697418928146,0.002146844020404173,0.1307653933763504,0.17464827001094818,0.17322120070457458,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.48396340012550354,0.1098313257098198,0.42613476514816284,0.02389317750930786,-0.03098037838935852,-0.012842302210628986,0.22004812955856323,0.5382760763168335,0.02936653420329094,0.29068833589553833,0.3107978105545044,0.5021357536315918,3.488293170928955
1153,BGR,Bulgaria,Bulgarian Lev,1983,87034.890625,88786.6015625,8.953121,4.466300010681152,,2.6270391941070557,75059.03125,83452.9765625,81651.5,82738.828125,64733.55078125,0.0018694736063480377,1.3256208896636963,1.3167204856872559,82956.140625,81090.9453125,149947.015625,108106.0703125,0.23516401648521423,1.2275770902633667,2.201979875564575,0.40934398770332336,0.18246285617351532,0.04926493391394615,0.002052595528730733,0.1341342180967331,0.17789407074451447,0.1755562126636505,Extrapolated,Extrapolated,Estimated,Regular,Regular,,,0.46910759806632996,0.1014510840177536,0.43807265162467957,0.02093622460961342,-0.0316021703183651,0.0020346406381577253,0.2298218160867691,0.5691965818405151,0.031667690724134445,0.31783637404441833,0.34443163871765137,0.5244292616844177,3.1878232955932617
1154,BGR,Bulgaria,Bulgarian Lev,1984,89604.8359375,90628.4140625,8.968917,4.459499835968018,,2.6436476707458496,75917.0859375,84696.59375,83572.4765625,84002.625,67645.984375,0.0018911121878772974,1.2763705253601074,1.2490885257720947,85773.7109375,84589.625,157145.328125,112855.5546875,0.24586951732635498,1.2294857501983643,2.2353529930114746,0.40934398770332336,0.1793278604745865,0.04916391894221306,0.002035346982449907,0.13966692984104156,0.186191588640213,0.18523816764354706,Extrapolated,Benchmark,Estimated,Regular,Regular,,,0.4851425886154175,0.10451464354991913,0.4186040163040161,0.03471824526786804,-0.03562845662236214,-0.007351069711148739,0.23143692314624786,0.5884941220283508,0.03330976516008377,0.33689913153648376,0.3600057065486908,0.5454819202423096,3.02398943901062
1155,BGR,Bulgaria,Bulgarian Lev,1985,93313.34375,95425.3671875,8.975361,4.459499835968018,,2.660360813140869,80650.875,89234.875,87390.28125,88902.59375,70876.1953125,0.0019354588584974408,1.2933508157730103,1.255422592163086,88075.3984375,85666.9921875,157463.03125,117960.53125,0.25745001435279846,1.223905086517334,2.171435832977295,0.40934398770332336,0.17424353957176208,0.04907933250069618,0.0019774505215799667,0.14288660883903503,0.18861760199069977,0.1854090541601181,Extrapolated,Benchmark,Estimated,Regular,Regular,,,0.45902371406555176,0.09655512869358063,0.44815871119499207,0.03545380011200905,-0.046722251921892166,0.007530865725129843,0.2482261061668396,0.6182826161384583,0.03499329462647438,0.32703715562820435,0.3618089258670807,0.5638248324394226,2.9151079654693604
1156,BGR,Bulgaria,Bulgarian Lev,1986,94733.53125,96941.734375,8.972551,4.473299980163574,,2.6771798133850098,84637.6953125,94697.796875,89185.5703125,90769.4296875,74119.0390625,0.0019822074100375175,1.268228530883789,1.2793656587600708,91781.2578125,87772.3828125,169292.140625,123462.4140625,0.27052831649780273,1.2395997047424316,2.269026517868042,0.40934398770332336,0.17173311114311218,0.049191080033779144,0.001964506423354758,0.1455530822277069,0.19647599756717682,0.1930476427078247,Extrapolated,Benchmark,Estimated,Regular,Regular,,,0.4591798484325409,0.1108313500881195,0.4732673168182373,0.03024963289499283,-0.03782720863819122,-0.035700902342796326,0.2594931125640869,0.6249010562896729,0.035004641860723495,0.36440879106521606,0.4246363937854767,0.5787502527236938,2.906576633453369
1157,BGR,Bulgaria,Bulgarian Lev,1987,102734.5390625,105259.5078125,8.960556,4.4868998527526855,,2.6941051483154297,89650.5390625,99157.1015625,96872.6015625,98736.375,77455.46875,0.002000359585508704,1.332930564880371,1.2988808155059814,97338.1640625,92775.5546875,172901.546875,129237.6953125,0.2841682732105255,1.2698944807052612,2.2385079860687256,0.40934398770332336,0.17342713475227356,0.04944780096411705,0.0019183355486088389,0.14753243327140808,0.19658011198043823,0.19286943972110748,Extrapolated,Benchmark,Estimated,Regular,Regular,,,0.446174293756485,0.09628228843212128,0.4618045389652252,0.025639832019805908,-0.03250538185238838,0.0026044135447591543,0.2681303322315216,0.6591185331344604,0.031016290187835693,0.39630401134490967,0.46797871589660645,0.5969254374504089,3.0157573223114014
1158,BGR,Bulgaria,Bulgarian Lev,1988,107078.0,108910.7109375,8.936655,4.467800140380859,,2.711137533187866,92455.6328125,103782.1015625,101106.84375,102333.8203125,81678.3671875,0.002054443582892418,1.3212769031524658,1.3115386962890625,107991.5234375,98122.421875,190797.53125,136448.3125,0.30169299244880676,1.3557958602905273,2.3771286010742188,0.40934398770332336,0.1918722242116928,0.04990077391266823,0.0017531025996155435,0.16141177713871002,0.21633261442184448,0.2137387990951538,Extrapolated,Benchmark,Estimated,Regular,Regular,,,0.46046456694602966,0.11068156361579895,0.44300633668899536,0.024889502674341202,-0.029465436935424805,-0.00957653857767582,0.28348061442375183,0.6646401286125183,0.03453240171074867,0.4252799153327942,0.48170313239097595,0.6011391282081604,3.165815830230713
1159,BGR,Bulgaria,Bulgarian Lev,1989,103811.8828125,105816.9296875,8.897542999999999,4.364999771118164,,2.7282776832580566,91395.796875,102210.7265625,98421.0,99857.0625,85668.796875,0.0021138284355401993,1.2613025903701782,1.2726022005081177,104438.734375,94763.4921875,185246.203125,143272.78125,0.3183929920196533,1.275496482849121,2.245134115219116,0.40934398770332336,0.18837766349315643,0.05060115456581116,0.0018004862306234385,0.1701417863368988,0.2233506739139557,0.22013862431049347,Extrapolated,Benchmark,Estimated,Regular,Regular,,,0.4570041000843048,0.10830412805080414,0.4582621157169342,0.021489601582288742,-0.030805272981524467,-0.014254696667194366,0.30644306540489197,0.673012912273407,0.03421468287706375,0.4388173520565033,0.47941458225250244,0.5822258591651917,2.8051059246063232
1160,BGR,Bulgaria,Bulgarian Lev,1990,104736.34375,106472.703125,8.841458,4.096799850463867,,2.745526075363159,95379.875,102051.3828125,97754.203125,98880.71875,86723.4765625,0.0020781022030860186,1.2757757902145386,1.3004916906356812,94916.65625,100170.5625,167757.546875,144310.578125,0.31886813044548035,1.1895489692687988,2.0863983631134033,0.40934398770332336,0.14089655876159668,0.05047444626688957,0.00219,0.16078461706638336,0.2120218575000763,0.2096063494682312,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.5014517307281494,0.0674702599644661,0.46314355731010437,0.04139695689082146,-0.04567098990082741,-0.027791479602456093,0.27902519702911377,0.9445401430130005,0.032763946801424026,0.45539426803588867,0.486977756023407,0.6729503870010376,2.5672671794891357
1161,BGR,Bulgaria,Bulgarian Lev,1991,108179.375,110619.0546875,8.766999,3.563999891281128,,2.7607715129852295,77654.1171875,83208.6484375,100918.2265625,102723.671875,86288.5859375,0.0019919611513614655,1.4373466968536377,1.1600968837738037,86900.6171875,77453.46875,132193.984375,143385.828125,0.315005898475647,1.1608850955963135,1.7524811029434204,0.40934398770332336,0.1918499767780304,0.04947786405682564,0.01778825,0.07023519277572632,0.0832565575838089,0.08179326355457306,Extrapolated,Benchmark,Market-based,Outlier,Regular,,,0.3612937331199646,0.05407256260514259,0.39465779066085815,0.034294743090867996,-0.036809951066970825,0.19249114394187927,0.10504186898469925,0.26529937982559204,0.03837105259299278,0.5011953115463257,0.504738450050354,0.22084373235702515,1.051099419593811
